Name,"Keyword Preview",Location,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
main0650.html,"class=""switchinline""
35) span: «hidden«=""true"" id=""MACtextsha","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/shared/main0650.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:54 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:42 CEST",6213,Allocated,Allocated,unknown,,,text/html,html
index.docbook,"ing a note causes all «hidden« notes to be shown.</para>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/or/mate-stickynotes-applet/index.docbook","2022-07-23 23:51:50 CEST","2024-07-31 19:36:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:52 CEST",22930,Allocated,Allocated,unknown,,,text/xml,docbook
main0400.html,"class=""switch""
32) span: «hidden«=""true"" id=""WRITERtext","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/shared/main0400.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:54 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:42 CEST",12307,Allocated,Allocated,unknown,,,text/html,html
submenu_text.html,"class=""switch""
75) span: «hidden«=""true"" id=""CALCtextsh","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/shared/submenu_text.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:54 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:42 CEST",16032,Allocated,Allocated,unknown,,,text/html,html
gimp20.mo,"and other dialogs are «hidden«, leaving only image windows","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/gimp20.mo","2023-12-02 14:31:27 CET","2024-07-31 19:33:43 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:43 CEST",462150,Allocated,Allocated,unknown,,,application/octet-stream,mo
libLLVM-15.so.1,"[CallablH
C H)
[WeaH
C H)
[«Hidden«]H
[Common]H
AVSH
D$ H","/img_debianFinalProject.E01/vol_vol2/usr/lib/x86_64-linux-gnu/libLLVM-15.so.1","2023-01-03 20:55:07 CET","2024-07-31 19:31:31 CEST","2024-10-08 22:43:18 CEST","2024-07-31 19:31:26 CEST",117308864,Allocated,Allocated,unknown,,,application/x-sharedlib,1
gtk20-properties.mo,"last input character in «hidden« entriesHow the range should","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/gtk20-properties.mo","2024-07-19 12:57:02 CEST","2024-09-30 16:29:21 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:29:20 CEST",146375,Allocated,Allocated,unknown,,,application/octet-stream,mo
gimp20-std-plug-ins.mo,"of segments:_OK_Omit «hidden« layers and layers with","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/gimp20-std-plug-ins.mo","2023-12-02 14:31:27 CET","2024-07-31 19:33:43 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:43 CEST",192691,Allocated,Allocated,unknown,,,application/octet-stream,mo
find_toolbar.html,"class=""switchinline""
36) span: «hidden«=""true"" id=""MACtextswr","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/shared/find_toolbar.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:53 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:41 CEST",6985,Allocated,Allocated,unknown,,,text/html,html
save_image.html,"class=""switchinline""
35) span: «hidden«=""true"" id=""IMPRESSsaveimage_1""","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/shared/menu/save_image.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:54 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:42 CEST",5026,Allocated,Allocated,unknown,,,text/html,html
"set_image_background.html","class=""switchinline""
35) span: «hidden«=""true"" id=""IMPRESSsetimage_1""","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/shared/menu/set_image_background.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:54 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:42 CEST",4598,Allocated,Allocated,unknown,,,text/html,html
prism-uorazor.js,"|followers|gumpexists|«hidden«|hits|hp|hue|human|hum","/img_debianFinalProject.E01/vol_vol2/usr/share/nodejs/prismjs/components/prism-uorazor.js","2022-08-29 10:37:28 CEST","2024-07-31 19:36:09 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:08 CEST",2577,Allocated,Allocated,unknown,,,text/javascript,js
index.docbook,"xml:lang=""en"">To show a «hidden« menubar:</term>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/sk/mate-terminal/index.docbook","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",58634,Allocated,Allocated,unknown,,,text/xml,docbook
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/az/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",36834,Allocated,Allocated,unknown,,,application/octet-stream,mo
80-udisks2.rules,"partition types (EFI, «hidden«, etc.) and RAID/LVM
#","/img_debianFinalProject.E01/vol_vol2/usr/lib/udev/rules.d/80-udisks2.rules","2022-12-07 17:02:25 CET","2024-07-31 19:31:52 CEST","2024-10-08 22:43:17 CEST","2024-07-31 19:31:51 CEST",10512,Allocated,Allocated,unknown,,,text/plain,rules
index.docbook,"ing a note causes all «hidden« notes to be shown.</para>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/zu/mate-stickynotes-applet/index.docbook","2022-07-23 23:51:50 CEST","2024-07-31 19:36:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:53 CEST",22897,Allocated,Allocated,unknown,,,text/xml,docbook
prism-plsql.js,"ROUP|HASH|HAVING|HEAP|«HIDDEN«|HOUR|IDENTIFIED|IF|IM","/img_debianFinalProject.E01/vol_vol2/usr/share/nodejs/prismjs/components/prism-plsql.js","2022-08-29 10:37:28 CEST","2024-07-31 19:36:09 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:08 CEST",3044,Allocated,Allocated,unknown,,,text/javascript,js
gdisk.html,"partition, read-only, «hidden«, and do not automount","/img_debianFinalProject.E01/vol_vol2/usr/share/doc/gdisk/gdisk.html","2022-04-15 01:17:12 CEST","2024-07-31 19:31:50 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:50 CEST",32672,Allocated,Allocated,unknown,,,text/html,html
mate-utils.mo,"default is ascendingShow «hidden« and backup filesShow more","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/az/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",10893,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"ing a note causes all «hidden« notes to be shown.</para>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ia/mate-stickynotes-applet/index.docbook","2022-07-23 23:51:50 CEST","2024-07-31 19:36:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:50 CEST",22888,Allocated,Allocated,unknown,,,text/xml,docbook
text.html,"class=""switchinline""
40) span: «hidden«=""true"" id=""MACtextsma","/img_debianFinalProject.E01/vol_vol2/usr/share/libreoffice/help/en-US/text/smath/guide/text.html","2024-08-22 18:44:46 CEST","2024-09-30 16:30:55 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:30:43 CEST",5324,Allocated,Allocated,unknown,,,text/html,html
libnma.mo,"Broadband SettingsConnect to «Hidden« Wi-Fi NetworkCountry or","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/libnma.mo","2023-01-09 17:03:20 CET","2024-07-31 19:35:33 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:35:33 CEST",14387,Allocated,Allocated,unknown,,,application/octet-stream,mo
wp-signup.php,".php"">
		<input type=""«hidden«"" name=""stage"" value=""","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-signup.php","2023-06-19 20:27:27 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",34385,Allocated,Allocated,unknown,,,text/x-php,php
wp-login.php,"cons dashicons-«hidden«"" aria-«hidden«=""true""></span>","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-login.php","2024-05-28 13:13:12 CEST","2024-10-08 22:18:00 CEST","2024-09-30 18:23:27 CEST","2024-09-30 17:56:21 CEST",51238,Allocated,Allocated,unknown,,,text/x-php,php
index.theme,"theme
Example=gimp-wilber
«Hidden«=true
Directories=12x12/apps","/img_debianFinalProject.E01/vol_vol2/usr/share/gimp/2.0/icons/Color/index.theme","2023-12-02 14:31:27 CET","2024-07-31 19:33:43 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:32 CEST",27318,Allocated,Allocated,unknown,,,text/plain,theme
index.theme,"8)
Example=gimp-wilber
«Hidden«=true
Inherits=Color
D","/img_debianFinalProject.E01/vol_vol2/usr/share/gimp/2.0/icons/Legacy/index.theme","2023-12-02 14:31:27 CET","2024-07-31 19:33:43 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:34 CEST",27417,Allocated,Allocated,unknown,,,text/plain,theme
mate-control-center.mo,"for the alert soundShow «hidden« itemsShow icons on buttonsShow","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/mate-control-center.mo","2023-07-01 07:28:02 CEST","2024-07-31 19:37:06 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:05 CEST",79080,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-panel.mo,"Click here to restore «hidden« windows.Click on a window","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/mate-panel.mo","2022-09-23 10:11:45 CEST","2024-07-31 19:36:46 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:46 CEST",69115,Allocated,Allocated,unknown,,,application/octet-stream,mo
prism-haskell.js,"{ // The imported or «hidden« names are not included","/img_debianFinalProject.E01/vol_vol2/usr/share/nodejs/prismjs/components/prism-haskell.js","2022-08-29 10:37:28 CEST","2024-07-31 19:36:09 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:08 CEST",4035,Allocated,Allocated,unknown,,,text/javascript,js
grub.mo,"RSDP, XSDT and RSDT.Set `«hidden«' flag in partition typeSet","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/de@hebrew/LC_MESSAGES/grub.mo","2023-10-02 16:11:34 CEST","2024-07-31 19:44:04 CEST","2024-07-31 20:18:37 CEST","2024-07-31 19:44:04 CEST",189962,Allocated,Allocated,unknown,,,application/octet-stream,mo
comments.html,"{""slug"":""twentytwentythree/«hidden«-comments""} /","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/parts/comments.html","2022-09-26 20:34:14 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",66,Allocated,Allocated,unknown,,,text/html,html
mate-utils.mo,"PaneShow Status BarShow «hidden« and backup filesShow matches","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/mate-utils.mo","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:08 CEST",61432,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-session-manager.mo,"-properties will show «hidden« autostart applications","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/mate-session-manager.mo","2023-06-20 08:10:18 CEST","2024-07-31 19:37:18 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:18 CEST",12481,Allocated,Allocated,unknown,,,application/octet-stream,mo
mate-terminal.mo,"""left"", ""right"", and ""«hidden«"".Whether an unlimited","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/mate-terminal.mo","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:20 CEST",66351,Allocated,Allocated,unknown,,,application/octet-stream,mo
hidden-404.php,«hidden«-404.php,"/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-404.php","2022-10-18 02:37:16 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",1414,Allocated,Allocated,unknown,,,text/x-php,php
hidden-404.php-slack,«hidden«-404.php-slack,"/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-404.php-slack","2022-10-18 02:37:16 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",2682,Allocated,Allocated,unknown,,,application/octet-stream,php-slack
post-meta.php,"style=""height:0"" aria-«hidden«=""true"" class=""wp-bloc","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/patterns/post-meta.php","2024-05-06 22:32:15 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",2729,Allocated,Allocated,unknown,,,text/x-php,php
hidden-no-results.php,«hidden«-no-results.php,"/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-no-results.php","2022-10-04 03:12:13 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",711,Allocated,Allocated,unknown,,,text/x-php,php
"hidden-no-results.php-slack","«hidden«-no-results.php-slack","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-no-results.php-slack","2022-10-04 03:12:13 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",3385,Allocated,Allocated,unknown,,,application/octet-stream,php-slack
gtksourceview-4.mo,"the language should be «hidden« from the userWhether the","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/bn/LC_MESSAGES/gtksourceview-4.mo","2023-01-13 00:36:44 CET","2024-07-31 19:33:51 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:33:51 CEST",47979,Allocated,Allocated,unknown,,,application/octet-stream,mo
hidden-comments.php,«hidden«-comments.php,"/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-comments.php","2023-07-18 00:26:22 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",2140,Allocated,Allocated,unknown,,,text/x-php,php
"hidden-comments.php-slack","«hidden«-comments.php-slack","/img_debianFinalProject.E01/vol_vol2/var/www/html/wp-content/themes/twentytwentythree/patterns/hidden-comments.php-slack","2023-07-18 00:26:22 CEST","2024-10-08 22:18:00 CEST","2024-09-30 17:55:16 CEST","2024-09-30 17:56:21 CEST",1956,Allocated,Allocated,unknown,,,application/octet-stream,php-slack
NetworkManager.mo,"Error: Failed to scan «hidden« SSID: %s.Error: Failed","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/NetworkManager.mo","2023-03-09 19:42:33 CET","2024-07-31 19:38:23 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:23 CEST",359259,Allocated,Allocated,unknown,,,application/octet-stream,mo
nm-applet.mo,"igure VPN
_Connect to «Hidden« Wi-Fi Network
_Delete","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/nm-applet.mo","2022-11-08 00:03:20 CET","2024-07-31 19:38:25 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:25 CEST",75250,Allocated,Allocated,unknown,,,application/octet-stream,mo
pluma.mo,"(filter nothing), «hidden« (filter «hidden« files), binary","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/pluma.mo","2023-12-30 16:04:26 CET","2024-07-31 19:38:35 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:35 CEST",102141,Allocated,Allocated,unknown,,,application/octet-stream,mo
caja.mo,"Toggle the display of «hidden« files in the current","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/bn/LC_MESSAGES/caja.mo","2023-12-27 14:44:09 CET","2024-07-31 19:31:47 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:46 CEST",193091,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"<para lang=""en"">Include «hidden« and backup files in the","/img_debianFinalProject.E01/vol_vol2/usr/share/help/cs/mate-search-tool/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",24837,Allocated,Allocated,unknown,,,text/xml,docbook
gtk30-properties.mo,"last input character in «hidden« entriesHow the range should","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/bn/LC_MESSAGES/gtk30-properties.mo","2024-07-19 12:57:06 CEST","2024-09-30 16:28:20 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:28:18 CEST",236995,Allocated,Allocated,unknown,,,application/octet-stream,mo
gvfs.mo,"for List and MonitorShow «hidden« filesSmartMedia DriveSoftware","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/bn/LC_MESSAGES/gvfs.mo","2023-01-09 18:10:14 CET","2024-07-31 19:31:48 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:31:47 CEST",54512,Allocated,Allocated,unknown,,,application/octet-stream,mo
util-linux.mo,"WinREHidden W95 FAT16 (LBA)«Hidden« W95 FAT32Hidden W95 FAT32","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/util-linux.mo","2024-03-28 10:52:12 CET","2024-07-31 19:39:00 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:39:00 CEST",377623,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/cs/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:04 CEST",13873,Allocated,Allocated,unknown,,,text/xml,docbook
git.mo,"other options
--exclude-«hidden« cannot be used together","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/zh_CN/LC_MESSAGES/git.mo","2024-06-16 19:37:10 CEST","2024-09-30 16:28:57 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:28:55 CEST",599929,Allocated,Allocated,unknown,,,application/octet-stream,mo
gtk20-properties.mo,"last input character in «hidden« entriesHow the range should","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/bn/LC_MESSAGES/gtk20-properties.mo","2024-07-19 12:57:02 CEST","2024-09-30 16:29:20 CEST","2024-09-30 16:28:07 CEST","2024-09-30 16:29:17 CEST",258978,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"bar can be displayed or «hidden« using the
          <","/img_debianFinalProject.E01/vol_vol2/usr/share/help/ia/mate-system-log/index.docbook","2023-12-30 11:48:33 CET","2024-07-31 19:38:08 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:38:06 CEST",14089,Allocated,Allocated,unknown,,,text/xml,docbook
"liblightdm-gobject-1.so.0.0.0","body nobody4 noaccess «hidden«-shells/bin/false /usr","/img_debianFinalProject.E01/vol_vol2/usr/lib/x86_64-linux-gnu/liblightdm-gobject-1.so.0.0.0","2022-01-11 10:49:23 CET","2024-07-31 19:35:16 CEST","2024-10-08 22:43:20 CEST","2024-07-31 19:35:16 CEST",120744,Allocated,Allocated,unknown,,,application/x-sharedlib,0
grub.mo,"RSDP, XSDT and RSDT.Set `«hidden«' flag in partition typeSet","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/en@arabic/LC_MESSAGES/grub.mo","2023-10-02 16:11:34 CEST","2024-07-31 19:44:04 CEST","2024-07-31 20:18:38 CEST","2024-07-31 19:44:04 CEST",156521,Allocated,Allocated,unknown,,,application/octet-stream,mo
index.docbook,"xml:lang=""en"">To show a «hidden« menubar:</term>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/or/mate-terminal/index.docbook","2023-04-25 16:19:04 CEST","2024-07-31 19:37:20 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:37:19 CEST",58861,Allocated,Allocated,unknown,,,text/xml,docbook
index.docbook,"ing a note causes all «hidden« notes to be shown.</para>","/img_debianFinalProject.E01/vol_vol2/usr/share/help/fy/mate-stickynotes-applet/index.docbook","2022-07-23 23:51:50 CEST","2024-07-31 19:36:54 CEST","2024-07-31 19:29:45 CEST","2024-07-31 19:36:50 CEST",22888,Allocated,Allocated,unknown,,,text/xml,docbook
grub.mo,"RSDP, XSDT and RSDT.Set `«hidden«' flag in partition typeSet","/img_debianFinalProject.E01/vol_vol2/usr/share/locale/en@cyrillic/LC_MESSAGES/grub.mo","2023-10-02 16:11:34 CEST","2024-07-31 19:44:04 CEST","2024-07-31 20:18:37 CEST","2024-07-31 19:44:04 CEST",147664,Allocated,Allocated,unknown,,,application/octet-stream,mo
